price,pyung,firm,age,educ,subway,hhs,recon
13.8,24,0.9,22,12,8,427,0
8,22,3,11,7,14,770,0
7.8,37,1,26,13,16,176,3
12.4,23,0.6,33,11,19,672,0
14.9,41,1.5,6,8,8,319,0
12.3,38,0.1,28,11,24,336,0
16,26,4.3,18,7,17,647,0
9.5,42,0.4,15,9,13,351,0
12.3,39,0.6,28,8,6,371,0
6.1,37,1.4,30,6,15,167,0
14.4,16,1.4,30,10,16,356,2
7.1,21,2.5,35,9,17,386,2
2.3,21,4,1,6,13,307,0
2.4,16,2.3,24,10,16,700,0
13.9,29,1.1,39,5,22,213,10
9.7,10,0.7,39,10,13,839,4
10.7,19,0.8,10,7,6,1673,0
9.7,35,0.9,19,12,15,475,0
0.1,15,0.3,1,16,18,376,0
4.7,20,0.6,22,14,9,138,0
11.1,14,1.2,24,8,19,257,0
8.4,17,2.4,31,15,18,164,7
6.5,26,1.1,27,14,19,348,0
13.4,47,2.7,16,8,14,213,0
3.8,16,2.2,34,8,12,204,0
5.2,22,0.6,15,13,13,157,0
9.1,28,1.5,5,18,16,185,0
7.8,18,0.4,36,15,10,153,0
7.8,29,2.3,29,14,14,167,0
8.7,18,0.9,31,6,12,668,6
3.6,19,1.4,22,13,13,195,0
8.2,32,0.6,22,10,16,231,0
8.1,23,0.5,10,8,12,671,0
8.6,14,0.8,34,19,12,993,10
13.6,43,2.3,26,5,14,156,0
15.2,11,1.6,26,9,15,1194,8
10.1,25,1.1,31,15,11,452,0
7.1,15,1.1,23,20,14,800,0
3.3,17,1.6,12,5,18,257,0
10.1,34,0.3,7,13,18,355,0
7.5,21,0.6,12,11,21,121,0
8,21,4.1,37,10,15,179,3
7.7,18,0.8,11,13,18,585,0
8.8,14,2.3,1,13,16,227,0
1.5,12,0.8,22,6,14,261,0
7,26,2.6,2,8,14,467,0
5.8,15,1.5,2,4,11,246,0
9.2,23,1.3,30,14,15,295,0
5.6,12,0.5,13,11,13,197,0
5.6,12,0.7,3,8,22,306,0
7.7,24,1.5,5,13,18,174,0
9.2,18,6.7,36,8,23,562,0
3.9,13,1.2,30,8,12,186,0
11.7,9,0.6,22,7,17,2098,0
13.4,34,0.6,39,11,15,324,5
7.3,40,6.5,32,7,20,238,0
8.1,19,1.4,5,9,18,224,0
5.6,11,1.1,37,9,18,128,3
8.8,31,1.2,31,17,14,333,9
5.6,20,0.8,10,16,11,280,0
7.8,17,0.9,6,9,17,153,0
5.5,14,0.6,34,5,13,177,10
14.4,29,1.3,14,13,11,862,0
10.7,18,1.8,37,6,16,395,0
16.7,34,2.5,11,12,15,1322,0
3.2,15,1.1,28,10,18,174,0
6.6,23,0.8,34,19,19,120,0
10.4,32,0.8,21,17,19,208,0
6.7,29,1.6,4,6,14,285,0
5.2,14,6.6,39,18,16,286,0
7.8,12,1.5,13,14,19,599,0
2.3,8,0.8,22,17,15,211,0
11.7,20,1.4,5,14,10,224,0
7,14,4.7,15,14,14,243,0
1,12,0.9,21,6,13,230,0
8.5,31,0.9,27,7,15,133,0
10.2,16,0.2,34,8,16,956,0
6.3,25,0.4,32,17,13,358,0
5.9,33,0.4,29,12,14,149,0
13.2,41,2.6,5,8,14,561,0
18,49,1.8,37,7,8,550,0
6.6,22,0.3,7,9,12,164,0
13.9,25,0.8,31,17,20,206,3
13.6,62,0.8,1,9,11,332,0
9.4,16,1,13,7,18,382,0
4,20,0.6,18,12,13,189,0
11.3,31,1,17,16,11,256,0
14.4,24,1.6,14,13,15,2161,0
12.1,21,0.8,22,13,11,226,0
12.4,35,0.5,21,10,16,397,0
4.3,13,0.4,23,4,15,612,0
3.8,21,1.5,17,13,10,204,0
4.4,18,1.1,15,14,17,295,0
5,24,3.4,4,11,19,607,0
22.1,34,1.5,31,7,12,2194,0
6.6,14,0.4,1,10,13,170,0
2.2,20,1.1,15,6,19,142,0
10.9,33,1,31,7,20,155,7
9.3,21,1.2,34,10,11,707,9
11.7,35,1,13,13,14,369,0
6,11,1,37,15,18,223,7
9.2,42,1.1,26,9,18,136,0
6.4,14,0.2,28,8,19,201,0
4.7,31,1.9,22,16,4,187,0
7,22,1.4,13,7,17,298,0
5.2,25,1.4,26,8,13,199,10
5.2,26,2.4,27,5,19,323,5
2.3,16,0.6,6,9,16,168,0
5.9,6,2.5,4,12,12,1431,0
11,36,0.8,23,8,13,534,0
10.6,22,0.8,35,9,18,149,0
1.8,18,1,4,12,13,178,0
15.5,76,2.4,9,11,19,355,0
17,31,1.6,15,15,19,631,0
5.1,18,0.8,27,17,11,160,6
3.9,15,0.4,32,6,15,356,0
5,19,1.4,13,11,16,237,0
4.5,9,0.7,33,8,13,566,6
15.2,33,1.8,13,13,17,311,0
9.9,19,0.7,1,10,19,173,0
5.3,13,1.2,18,13,11,329,0
10,32,0.1,24,9,6,173,0
10.9,38,0.7,30,7,16,1639,0
5,11,1.3,5,8,12,159,0
5.2,19,2.3,2,15,24,540,0
13.5,51,0.9,35,11,13,544,4
15.5,19,0.5,12,12,10,433,0
9.2,31,3.2,19,6,8,284,0
8.7,27,1.2,7,9,17,303,0
4.4,22,1.4,26,11,11,144,7
5.5,23,1.6,40,7,18,217,0
17.9,35,1.4,13,6,15,1929,0
8.5,19,3.5,23,3,12,236,0
4.1,18,1.2,28,9,12,215,0
8.7,23,1.1,25,7,11,370,0
10,29,2.2,35,11,15,152,0
8.7,26,1.3,34,10,16,296,0
7.6,19,1.5,19,7,19,1450,0
9.9,31,1.2,5,12,12,437,0
11.5,35,2.6,24,9,19,324,0
7.4,30,4.2,24,8,18,431,0
7.1,27,1.3,27,8,12,166,1
15.3,69,0.9,34,17,16,137,5
11.7,19,1.1,11,14,18,969,0
7.9,15,0.8,6,10,11,358,0
10.1,35,1.3,14,8,12,219,0
5.6,24,0.8,23,6,17,172,0
2.2,14,1.9,2,8,22,197,0
3.6,10,2.3,21,6,17,503,0
7.5,25,0.4,16,7,16,300,0
12,38,0.6,14,17,19,127,0
10.2,20,0.3,22,4,19,327,0
2.5,18,1,30,9,19,248,0
3.9,28,2.1,7,9,17,186,0
8.7,41,1.2,34,3,15,191,0
3.9,22,0.4,2,9,24,522,0
1.6,13,1,8,9,13,175,0
9.3,10,1.3,16,17,22,254,0
11.4,21,0.6,27,10,13,405,0
6.9,26,1.4,39,5,16,411,0
11.6,29,0.5,17,6,12,254,0
13.3,24,1.2,20,18,24,1657,0
10.1,12,1.1,25,14,19,584,0
9.2,33,0.7,22,18,19,161,0
6.1,6,1.1,19,5,19,350,0
13.3,27,1.9,16,17,10,330,0
12.2,22,1,15,15,12,365,0
11.5,14,1,35,14,15,916,9
2.4,15,3.8,27,16,13,412,9
4.2,22,0.8,27,9,17,241,0
10.4,11,0.6,40,17,18,423,7
7.8,15,0.7,23,15,19,138,0
5.2,18,0.5,13,14,7,141,0
8.6,28,1.2,40,13,15,549,3
2.8,16,1.1,25,17,13,147,0
9.6,21,3.7,25,10,11,431,8
5.4,20,1.5,8,9,10,147,0
9,27,1.5,10,11,17,811,0
8.4,20,1.9,9,6,14,182,0
3.8,16,0.4,28,8,19,688,0
9.4,15,0.7,40,8,14,448,0
6.7,13,3.6,33,15,14,399,0
8,18,1,33,16,14,572,4
4.5,20,1.8,37,18,17,192,5
9.1,12,1,25,10,6,475,4
10.7,41,2.8,25,14,16,419,0
14.4,31,0.9,37,8,13,816,1
15.5,32,4.5,39,14,12,286,0
7.4,17,0.5,11,5,17,435,0
6.9,10,1.1,27,15,23,224,4
8.7,23,0.2,40,8,6,567,0
10.8,24,1.7,33,5,12,290,0
2.2,11,3.3,3,8,8,346,0
8.1,26,2.7,2,7,15,542,0
9.1,15,2.8,35,14,16,166,0
8.1,16,0.7,7,11,17,372,0
11.8,24,1.9,36,16,14,494,0
8.6,14,0.5,22,11,14,218,0
11,35,0.5,24,6,15,249,0
5.9,24,0.2,12,10,12,312,0
0.6,11,0.5,32,7,24,144,0
14.5,71,2,18,10,12,1157,0
13.7,28,1.3,9,16,13,354,0
6.3,18,2.2,15,4,13,180,0
10.9,21,0.3,38,11,20,714,0
9.4,29,0.8,12,12,18,230,0
15.4,14,1.4,35,15,1,3733,0
15,21,1.8,8,13,9,163,0
6,21,0.4,16,15,12,195,0
11.7,28,2.3,12,12,17,533,0
2.8,8,0.6,20,13,15,134,0
10.8,27,1,16,14,15,338,0
20.5,55,0.7,16,9,8,985,0
3.4,6,1.4,11,14,18,877,0
6.1,12,1.4,28,14,11,403,0
10,30,1.6,10,10,14,577,0
27.7,67,1,29,15,2,2967,0
11.8,15,0.8,33,11,19,294,0
10.2,31,0.9,6,7,11,252,0
6.4,20,1.3,10,16,24,525,0
4.4,17,1.3,30,10,18,160,0
3.2,30,0.7,24,11,16,182,0
7.6,12,2.2,34,7,1,385,2
9.6,33,1.5,22,8,13,887,0
2.5,17,0.9,22,6,18,192,0
7.7,9,1,22,9,18,638,0
10.8,28,5,23,8,15,180,0
2.6,9,0.5,17,15,19,406,0
12.7,41,2,40,13,18,152,0
14,35,1.1,6,14,15,204,0
7.9,19,0.8,21,17,13,601,0
10.1,17,2,38,5,16,1414,0
6,12,1.1,39,14,18,197,0
12.1,22,0.6,24,14,19,550,0
9.9,26,0.6,7,5,14,489,0
2.8,29,0.4,32,8,14,480,0
8.9,14,1,11,14,7,325,0
9.6,22,2,19,16,19,422,0
13.5,44,3,25,12,14,161,8
6.4,33,0.2,16,8,11,169,0
9.5,31,1.2,28,8,16,564,0
12.1,29,0.7,38,18,19,1002,0
6.8,5,4.6,26,8,7,640,1
2,17,1.6,37,13,15,514,9
17.6,31,0.8,4,13,19,2360,0
10.6,37,0.7,31,14,11,269,0
3.3,24,2.6,21,8,17,278,0
6.3,35,0.1,12,16,11,129,0
6.9,29,1.2,2,16,15,424,0
7,21,0.7,9,8,11,171,0
20.1,44,2.5,24,11,11,829,0
6.8,6,0.7,22,11,17,369,0
8.7,13,2.1,39,6,15,176,0
5.9,25,0.6,17,9,16,765,0
4,24,1.1,17,10,14,271,0
10.6,11,1.3,18,16,19,167,0
16.8,28,0.4,39,3,19,310,0
3.5,9,0.7,15,6,18,280,0
10.7,13,0.2,35,12,15,574,0
7.1,9,0.8,31,8,8,451,9
13.6,42,1.3,31,9,8,558,0
4.1,16,0.5,7,10,17,411,0
11.1,27,2.2,26,11,18,329,0
7.2,23,1.4,18,18,22,338,0
9.9,22,1.5,23,9,16,403,0
2.5,25,1.6,24,8,7,325,0
11.5,25,3.2,25,5,21,143,0
5.2,23,0.6,19,7,13,448,0
2.9,10,2.1,28,16,20,275,7
24.5,101,1.8,10,9,15,139,0
9.5,37,1,25,9,7,231,0
9.5,21,1.1,23,6,15,742,0
12.5,22,1.1,18,6,16,170,0
9,35,0.6,9,15,17,284,0
8.5,10,2.4,37,6,23,412,0
8.8,17,1,4,10,13,230,0
8.7,9,0.3,26,17,14,158,0
2.3,23,1.1,5,8,8,361,0
9.4,36,1,12,16,22,137,0
11.7,27,1.1,3,9,17,474,0
9.2,34,1.8,5,15,18,145,0
2.9,41,1.1,14,9,11,183,0
7.2,9,1.4,5,15,18,865,0
9.3,14,1.2,7,6,6,245,0
7.7,21,1.5,7,10,13,133,0
14.4,26,0.2,9,15,13,680,0
2,22,0.7,24,7,19,371,0
15.9,55,1,27,9,16,419,2
4.5,9,1.4,36,13,22,410,0
19.4,84,1,8,8,7,194,0
8.2,20,0.9,13,14,14,359,0
0.9,13,0.7,7,7,24,136,0
11,34,1.1,1,12,16,169,0
8.6,21,5.3,32,12,16,168,4
13.8,25,2.7,38,15,12,259,0
8.6,54,1.9,15,6,17,161,0
3.4,8,2.1,24,6,12,325,0
8.7,50,0.3,38,2,16,148,0
6.5,10,0.7,11,7,11,247,0
7,25,0.8,27,10,19,249,0
17,34,1.1,36,9,12,315,9
9.8,25,1.3,37,10,10,185,0
5.4,33,1.9,21,5,12,158,0
6.3,35,1,5,11,9,167,0
2.2,13,3.9,33,16,23,209,3
1.3,18,0.5,16,14,23,363,0
7.3,31,1.6,3,9,13,172,0
5.7,17,1.5,19,3,20,319,0
8.9,43,1.7,32,8,13,183,0
2.2,21,0.5,0,14,20,197,0
1.7,8,0.3,28,12,19,227,0
7.2,18,1.3,13,15,12,426,0
7.3,30,1.3,19,14,24,502,0
15.8,18,3.1,39,7,14,1295,0
10,12,0.6,18,10,13,275,0
8,17,1.5,8,14,16,215,0
14.9,80,1.4,2,4,16,612,0
9.4,20,1.8,36,14,12,361,5
10.1,23,0.8,38,9,15,221,4
6.5,7,0.5,39,8,15,1115,6
8.7,17,4.2,6,16,14,227,0
9.7,20,1.6,13,8,18,297,0
5.7,20,1.8,29,17,20,315,0
7.7,37,1.4,39,9,11,368,0
15,49,0.6,22,16,13,174,0
16.3,71,0.8,34,9,18,169,0
9.5,19,1.3,30,13,19,1135,0
15.9,70,0.5,13,9,14,235,0
3.9,12,0.8,26,9,12,216,0
2.9,10,0.8,31,8,19,181,0
6.6,18,0.4,3,14,14,454,0
11,15,0.4,34,12,16,615,5
10.2,18,1.5,23,14,17,178,0
19.4,22,0.8,38,14,17,2586,0
12.9,22,0.2,12,12,6,559,0
13.6,36,1.2,27,16,17,191,2
3.7,14,1.2,37,13,14,368,0
4.8,12,1.7,4,12,14,436,0
7.7,28,2.4,38,4,11,167,0
3.3,13,1.2,7,14,9,252,0
15.1,32,0.9,16,15,18,423,0
11.3,31,0.4,37,7,18,737,10
4.3,20,0.9,9,11,24,281,0
13.1,31,0.9,24,14,17,477,0
10.1,22,1.1,37,9,22,2125,7
9.6,48,1.7,10,12,13,405,0
8.9,8,1.3,8,8,24,302,0
5.7,11,4.5,32,6,15,412,0
5.4,12,0.3,18,16,13,268,0
11.6,30,1,33,15,18,1161,0
7.7,19,0.9,12,8,19,218,0
6.6,18,1.1,10,6,20,256,0
9.4,25,2.4,23,9,17,226,0
12.2,11,1.5,34,15,17,187,10
1.8,20,0.4,38,7,12,745,0
8.2,27,1.1,39,16,13,273,5
7.7,20,1.1,23,10,8,181,0
13.4,23,1.6,33,18,22,400,0
2.8,21,1.2,7,8,23,203,0
12,19,0.8,27,8,16,166,0
0.4,14,0.7,3,14,23,232,0
6.2,18,0.9,21,8,16,348,0
10.5,21,0.1,2,15,19,230,0
12,34,0.8,24,15,17,975,0
1.4,11,1.2,6,19,17,437,0
9.6,51,0.5,22,9,14,468,0
5.6,12,1.7,15,12,17,384,0
8.5,24,1.4,2,14,12,116,0
10.9,22,1.6,24,14,12,244,0
8.9,12,0.8,34,18,7,828,5
3.4,12,0.8,13,11,12,127,0
6.3,21,1.2,14,18,13,323,0
11,18,2.8,25,9,18,457,5
9.6,47,1.3,23,6,9,142,0
9.9,7,0.3,35,6,19,1417,0
3.8,19,3.1,30,17,23,589,0
4.5,16,0.5,14,9,20,740,0
10.9,19,0.6,6,16,19,881,0
9.7,32,1.7,12,18,17,523,0
7.3,23,0.5,18,8,23,148,0
8.4,13,0.7,33,18,21,500,10
5.9,28,0.7,37,11,15,147,0
5.2,27,1.3,12,9,15,324,0
3.3,35,0.7,0,4,19,175,0
11.8,25,0.7,25,7,19,303,0
7.5,24,2.2,33,6,13,250,0
4.5,17,3.9,40,8,17,327,0
7.1,18,1,37,6,19,144,2
5.8,15,0.5,10,9,19,652,0
7.4,26,0.6,4,15,16,592,0
14.4,23,3,3,12,11,131,0
3.9,21,0.5,16,14,15,1185,0
11.1,37,1.7,3,10,13,538,0
3.9,13,0.8,5,8,11,247,0
1.7,25,1.4,8,6,18,500,0
14.1,52,1.5,14,6,15,652,0
11.7,24,0.4,15,8,12,247,0
10.2,19,0.6,25,11,16,247,0
11.1,41,1,1,7,15,136,0
6.7,8,0.5,34,3,12,131,6
8.4,9,0.8,7,11,24,1566,0
7.8,29,0.7,19,16,14,183,0
8.5,27,1.1,22,15,19,605,0
3.9,9,0.6,39,14,20,357,0
17.3,55,1.4,9,7,18,107,0
15.3,29,0.6,1,14,11,1112,0
12,26,0.6,9,16,16,130,0
14.5,21,0.7,13,16,2,986,0
3.6,13,0.2,2,6,11,129,0
7.5,12,1,35,17,15,325,4
8,12,1.9,21,12,14,183,0
14.9,33,0.2,5,10,18,704,0
4.4,17,0.4,16,9,21,133,0
8.5,11,0.1,25,15,11,487,0
11.8,28,0.6,30,13,19,248,0
4,18,3.5,23,15,22,260,0
9.3,28,0.2,25,13,12,182,0
7.3,23,1.2,20,14,15,191,0
7.2,39,2,15,9,23,508,0
13.9,26,1.2,38,13,13,640,6
6.5,21,0.4,12,10,11,131,0
2.5,16,1.9,11,9,14,232,0
11.6,23,0.6,39,14,16,176,9
4.4,21,1.2,24,7,16,549,0
18.9,82,12.8,6,3,3,329,0
5.2,30,0.3,15,17,20,303,0
10.1,21,0.5,9,16,15,465,0
1.9,16,1.4,17,9,17,182,0
3.1,30,0.8,19,16,19,417,0
12.6,17,2.3,29,14,12,315,2
14.1,43,1.9,32,16,12,182,0
4.1,14,3.8,3,7,15,213,0
10.6,22,1,25,20,15,829,9
3.8,8,1.4,8,5,9,646,0
13.2,21,1.7,31,12,13,243,1
19.2,65,0.5,21,7,7,1113,0
8.7,12,1.3,27,16,9,1054,2
1.5,13,1.6,3,7,18,537,0
4.6,24,0.9,25,6,19,339,9
6.5,16,1.3,25,16,11,248,0
7.4,16,1.4,38,11,15,890,0
4.8,17,1.3,20,17,20,201,0
11.3,18,1.3,4,7,8,843,0
4.4,18,0.2,30,12,21,582,0
8.5,25,1.7,39,14,11,454,0
15.1,24,1.3,18,10,18,651,0
10.4,18,0.7,28,13,12,230,0
10,35,0.6,25,10,16,242,5
3.5,25,2.3,10,7,15,217,0
6.3,18,2.1,34,8,16,155,0
9,23,0.6,8,8,17,186,0
4.9,20,1.3,4,8,14,491,0
1.9,16,0.8,24,19,13,216,0
8.9,30,1.1,10,7,14,629,0
9,32,0.2,8,14,11,590,0
6.5,7,2.3,34,16,13,233,7
5.4,14,1.7,7,9,8,325,0
13.2,44,2.5,20,15,8,166,0
1.2,30,2.3,34,7,11,165,0
2.4,15,1.6,16,8,19,280,0
8.4,30,0.6,22,15,12,184,0
5.7,15,3,26,9,11,574,1
14.9,19,3.1,33,9,17,2298,0
10.3,16,0.6,19,8,17,936,0
8.4,13,1.2,9,11,13,1053,0
7.2,8,0.1,13,11,16,160,0
10.4,29,0.7,5,11,18,383,0
16.8,26,2.2,38,8,13,653,0
5.7,8,0.9,14,9,12,166,0
9.7,33,0.7,2,8,11,678,0
8,11,0.7,17,8,15,440,0
10.2,21,2.3,28,11,21,807,7
0.8,10,0.8,19,6,12,174,0
8.4,26,0.9,1,16,15,412,0
6.9,11,0.5,31,14,13,552,0
7.7,17,0.7,35,8,18,322,1
14.7,29,0.5,3,8,17,124,0
7.5,25,1.7,20,5,18,171,0
3.5,21,1,9,16,13,189,0
11.6,21,0.9,29,12,12,261,5
6.3,13,0.5,21,10,13,307,0
7.3,18,1.1,6,11,15,198,0
15.8,47,0.8,15,6,14,613,0
15.3,37,0.7,26,16,14,583,0
6.3,26,1.5,14,12,16,471,0
12.3,32,1.5,9,19,15,238,0
5.3,11,0.7,4,8,18,590,0
3.9,25,0.6,13,10,16,668,0
9.9,19,1.3,6,19,16,292,0
13.5,57,0.8,11,15,15,147,0
16.8,33,1.9,37,15,14,1033,0
9.1,23,3,24,15,20,215,0
12.8,24,1,15,12,15,1692,0
9,18,1.7,1,11,14,634,0
6.7,41,0.5,36,13,18,372,0
2.2,12,1,17,8,12,258,0
13.6,35,0.5,18,8,13,284,0
12.8,21,0.3,15,17,11,217,0
6.8,30,2.1,32,12,19,131,1
10,11,3.8,29,16,13,454,5
2.5,21,0.8,33,8,19,406,0
2.9,25,1.3,17,10,20,206,0
6.2,7,0.7,34,13,17,314,0
3.5,11,1.2,34,7,23,428,1
9,24,2.2,12,13,10,602,0
15,41,0.4,15,18,17,365,0
2.6,31,0.3,18,10,17,270,0
7.9,21,0.2,29,14,14,141,0
8.3,49,1.1,18,8,16,173,0
4.7,11,3,30,16,9,184,7
8.2,33,2.2,2,5,11,284,0
7.8,34,0.8,37,9,19,642,0
4.2,24,1.5,37,7,15,235,0
18.2,52,0.4,11,18,15,213,0
5.8,24,0.4,31,15,13,113,0
6.8,16,1.4,12,14,11,285,0
9.8,39,1.7,37,8,11,880,9
13.9,70,0.9,21,9,17,281,0
15.8,35,0.5,14,6,18,1283,0
8.2,34,0.7,3,17,18,155,0
6.4,21,4.7,38,10,17,254,5
8.6,30,0.5,5,10,19,363,0
8.1,15,0.8,17,10,20,1211,0
5.8,13,2,25,14,19,841,0
2.2,15,1.2,3,17,10,227,0
16.2,31,1.4,0,14,16,935,0
7.4,29,0.5,19,17,18,159,0
7.5,22,0.7,13,15,11,237,0
11.4,36,0.5,29,5,11,250,0
2.6,11,1,14,10,7,252,0
9.5,25,4.2,20,8,6,609,0
2.6,17,0.8,25,17,6,265,0
14.6,60,3.4,6,15,19,155,0
6.8,21,0.1,7,6,18,335,0
8.2,18,2.2,10,15,19,276,0
2.4,20,1.3,2,6,14,297,0
8.3,39,0.5,29,10,11,168,0
6.4,17,3.4,23,13,13,212,0
11.3,47,0.7,32,7,12,223,2
12.4,54,1.4,35,7,14,391,0
10.3,25,0.8,16,15,19,274,0
5.6,17,0.8,2,14,17,415,0
6.7,24,0.6,17,9,18,444,0
6.3,22,1.6,5,15,9,667,0
13.6,31,2.9,14,9,17,376,0
9.8,10,1.1,27,16,12,744,9
5.2,24,0.8,33,7,6,334,7
13.9,26,0.5,34,20,6,634,0
12.1,26,0.9,1,16,16,460,0
4.4,22,2.1,2,9,15,257,0
11.7,29,0.4,18,9,14,336,0
10,51,2.4,20,12,17,218,0
12.5,59,0.9,15,10,14,300,0
11,24,1,3,9,14,1206,0
4.3,28,1.8,18,13,15,128,0
16,59,1.3,0,10,13,483,0
4.9,13,0.5,25,8,17,508,9
5.3,15,2.8,11,12,15,128,0
13.7,33,1.7,32,17,7,145,9
9.2,8,4.1,6,15,20,396,0
7.3,20,0.7,2,9,23,344,0
9,33,0.4,20,7,11,1025,0
4.5,8,0.9,21,9,12,199,0
0.7,21,0.3,27,12,17,421,0
5.3,11,3.1,23,17,17,538,0
9.9,41,0.6,7,16,16,380,0
10.9,18,2.1,15,16,11,139,0
6.7,14,1.4,28,2,14,168,2
1.5,8,0.8,23,7,16,319,0
5.9,12,0.5,15,10,16,172,0
10,34,0.3,3,19,14,518,0
9.4,35,1.4,12,13,11,391,0
6.3,13,0.5,20,7,11,126,0
10.3,23,1.1,35,16,12,681,0
5.2,11,1.2,7,7,22,167,0
16.6,42,2.8,11,15,16,885,0
11.7,49,0.7,30,11,16,408,1
7.8,20,0.6,9,7,23,129,0
0.8,16,1,34,7,19,158,0
1.5,9,1.5,17,6,13,185,0
6.5,18,1.1,35,6,19,566,3
4.7,23,0.8,9,9,14,298,0
13.4,43,0.5,38,11,18,515,0
4.9,22,1,17,7,19,211,0
5.8,16,0.8,8,20,12,213,0
12.6,23,2.6,5,14,15,108,0
3.5,23,0.6,38,10,13,363,5
8.6,19,0.7,37,6,14,137,0
9.3,29,0.6,6,6,15,264,0
9.1,25,1.9,40,14,19,653,0
10.2,22,2.7,30,15,19,244,6
10.2,33,2,21,9,15,272,0
8,20,0.4,10,17,11,276,0
7.8,20,0.4,27,10,18,933,6
8.4,30,1,31,6,16,181,0
8.3,25,0.6,39,6,18,314,2
9.1,46,0.7,23,15,13,233,0
4.4,12,0.4,5,14,23,375,0
5.3,21,2,23,15,22,183,0
3,15,0.7,4,9,17,242,0
7.9,10,3,30,14,12,506,0
6.5,11,0.2,36,7,13,283,1
22.2,74,1.9,15,15,20,288,0
10,22,0.6,8,8,13,294,0
11.4,36,3.1,13,6,14,202,0
6.2,10,0.9,13,9,22,220,0
0.8,17,2.1,37,8,13,229,0
9.1,33,1,21,8,12,147,0
7.7,26,0.9,30,16,11,242,0
8.1,43,1.6,14,8,18,294,0
2.5,18,0.6,34,7,17,352,0
13,27,3.6,17,7,18,1197,0
5.9,15,0.5,39,8,16,240,8
11.1,20,1.7,13,16,15,386,0
3.8,16,1,36,7,14,181,0
9.8,21,1.3,35,7,19,414,0
11.9,31,0.7,14,12,16,791,0
4.7,10,1.4,35,7,14,441,0
10.2,15,6.7,9,18,18,159,0
12.3,16,0.7,35,13,17,739,4
0.7,16,1.2,5,9,13,214,0
6.4,21,0.4,12,8,9,258,0
8.9,21,0.7,36,16,13,120,7
7.6,16,2.1,15,10,17,129,0
12.4,39,0.9,38,15,17,192,7
7.5,29,1,9,7,11,854,0
4.9,16,1.2,12,8,18,601,0
13.3,10,0.6,2,13,18,175,0
1.7,12,2.7,27,15,18,335,0
2.2,11,0.6,20,12,13,189,0
12.2,55,0.6,1,10,20,217,0
5.8,8,1.2,22,15,12,238,0
10.1,15,6.2,16,19,7,321,0
10.2,19,1.1,14,14,23,269,0
10.2,44,0.3,5,8,19,468,0
12.6,40,1.2,28,11,11,531,0
12.3,25,3.9,22,10,7,484,0
6.7,10,2.2,7,9,14,379,0
4.4,22,0.8,34,10,7,185,0
1.9,18,0.5,23,10,11,161,0
4.3,15,2.1,35,15,15,202,0
3.5,25,2.9,32,9,18,282,8
5.3,11,0.1,20,8,9,1292,0
13,18,2.3,9,8,17,204,0
11.7,17,1.3,39,15,18,186,9
6.7,24,1,15,9,11,517,0
4.6,18,0.8,33,13,17,376,0
9.2,28,0.5,37,13,17,148,0
5.2,11,2.2,32,13,12,493,8
10.6,29,3.4,23,8,12,729,0
4.8,25,2.5,30,9,11,267,0
5,17,2.5,33,9,13,345,3
3.2,16,2.4,36,13,13,290,2
8.5,21,3.5,37,16,19,189,5
11.8,29,1.3,12,7,18,481,0
3.7,11,1.8,18,7,17,242,0
4.2,14,0.6,7,8,18,123,0
17.6,61,1.2,23,5,19,246,0
9.4,19,0.3,17,14,18,224,0
3.4,12,1.2,21,15,11,219,0
8.5,38,0.8,39,7,11,970,0
3.9,15,0.7,31,11,18,249,0
7.2,21,2.3,27,5,14,1343,0
7.5,20,0.5,2,8,16,164,0
9.7,55,0.9,2,5,16,231,0
8,24,0.8,40,6,19,137,0
11.3,32,1.1,17,6,22,205,0
13.4,49,0.3,4,8,12,427,0
9.4,19,2.5,16,10,18,359,0
12,28,0.4,3,14,12,638,0
1.4,21,0.8,26,10,16,224,0
6.3,11,1.1,18,8,13,399,0
3.7,20,1.1,14,10,11,248,0
6.7,26,1.5,33,16,17,131,2
6.6,20,0.8,19,14,15,200,0
3.1,21,0.6,6,7,13,154,0
13.3,47,2.3,9,6,12,200,0
8.5,39,0.7,1,11,12,150,0
5.9,9,2.9,36,16,20,296,0
9.1,20,1.2,20,22,12,995,0
8.9,16,0.9,13,11,11,308,0
4.9,12,1.7,9,7,13,410,0
13.9,32,3.3,5,5,13,231,0
6.9,18,0.9,22,7,14,317,0
11.8,24,0.9,24,9,15,213,0
5.5,28,1.6,22,12,12,260,0
8.1,8,2.3,31,7,7,1096,0
8,25,0.8,18,8,15,150,0
12.7,50,0.8,1,7,15,142,0
16.1,64,0.5,2,7,19,1235,0
9.8,10,1.7,24,15,19,418,0
6.5,23,0.2,18,8,19,456,0
11.3,10,0.4,23,16,8,432,0
8.3,18,1.9,27,10,16,130,8
6.4,16,0.2,1,10,11,377,0
8.5,15,0.9,23,11,11,363,0
9.7,11,2,37,6,15,225,7
6.7,30,0.8,31,12,11,918,0
6.4,11,0.5,14,6,14,145,0
5.1,16,1.2,8,5,19,212,0
4.3,18,2.2,36,14,14,261,0
1.4,8,0.9,38,9,11,131,0
6,20,1.8,36,8,16,989,0
2.4,20,0.6,3,16,17,230,0
10,18,0.8,24,4,6,677,0
6.3,24,0.4,35,5,15,246,3
7.1,24,0.4,3,16,19,292,0
13.3,15,0.8,34,10,13,299,0
9.3,22,1.5,15,9,18,635,0
